Request_ID,Sample_Received_Date,Number_of_Tests,Test_Type,Test_Names,Final_CofA_Date,Revenue
ab0c6c49-4369-4318-bd20-14b21d42fb8c,03/15/2025,8,Chemistry,"Heavy Metals, Turbidity, Alkalinity, TOC, Phosphate, Sulfate, Chloride, pH",04/01/2025,2215.68
bd1841bd-0d95-4ccf-b56f-a71d418f50a2,02/19/2024,6,Microbiology,"Giardia, Cryptosporidium, Clostridium perfringens, Pseudomonas aeruginosa, E. coli, Total Coliforms",03/10/2024,655.17
e126b6f8-7618-4022-b876-159c5144ec71,01/24/2023,9,Chemistry,"Nitrate, Heavy Metals, Chloride, Phosphate, Alkalinity, Turbidity, Sulfate, Hardness, TOC",01/27/2023,1543.63
e31e8540-f992-49ab-a98b-02e075a5f941,11.09.2023,2,Microbiology,"Enterococci, Fecal Streptococci",11/20/2023,544.62
afc129a4-8806-40f9-be36-382ea508d852,03/06/2025,9,Chemistry,"Sulfate, Nitrate, Heavy Metals, Chloride, Phosphate, Turbidity, Hardness, TOC, Alkalinity",04/03/2025,813.21
8cf36cd2-d03b-4521-919c-6997795f0764,08/28/2024,5,Microbiology,"E. coli, Cryptosporidium, Pseudomonas aeruginosa, Total Coliforms, Enterococci",09/22/2024,1466.29
1efa413e-ff8b-494f-992a-6b9a0160f261,01/02/2024,5,Chemistry,"Hardness, Alkalinity, TOC, Phosphate, Turbidity",01/19/2024,1488.94
a16b803c-fe1b-4ee9-be39-e7e5d5e7485f,11/05/2023,7,Chemistry,"Alkalinity, Sulfate, Nitrate, pH, TOC, Hardness, Turbidity",12/01/2023,1430.51
210e3eaf-e247-4c02-8872-b58f413f3bb2,04/08/2023,4,Chemistry,"Heavy Metals, Chloride, Alkalinity, Nitrate",04/20/2023,1051.55
1b4f47dc-c6c2-4066-9837-c418b4b71dac,10/26/2024,8,Microbiology,"Legionella, Heterotrophic Plate Count, E. coli, Cryptosporidium, Enterococci, Pseudomonas aeruginosa, Clostridium perfringens, Total Coliforms",11/22/2024,1340.82
d11f816f-2cef-4ca2-a9e7-134c58057aad,12/20/2024,1,Chemistry,Alkalinity,01/09/2025,272.99
23b8674a-7bcb-4057-8079-db129be3e554,11/04/2024,8,Chemistry,"Turbidity, Chloride, Sulfate, Hardness, pH, Phosphate, Alkalinity, TOC",12/02/2024,1830.69
d455a4a5-830c-486d-b0c6-2b9206cf14d8,05/16/2024,4,Chemistry,"Hardness, Sulfate, Phosphate, Chloride",06/10/2024,1088.63
451c37bd-fd7a-4f37-a4b3-166d6d2b9fe2,10/09/2023,7,Microbiology,"Total Coliforms, Cryptosporidium, Enterococci, Heterotrophic Plate Count, Giardia, Clostridium perfringens, E. coli",10/25/2023,682.67
89f7261d-8ffd-47f7-9f62-8f5b3347f380,12/21/2023,5,Chemistry,"pH, Nitrate, TOC, Heavy Metals, Hardness",01/04/2024,1409.43
410da7bf-f4de-4c5d-86d5-72069b587323,05/18/2023,3,Microbiology,"Pseudomonas aeruginosa, Giardia, Heterotrophic Plate Count",05/30/2023,429.02
f40949f4-08c8-4ee2-89c9-ad2811ccf5a7,01/07/2024,10,Microbiology,"Cryptosporidium, E. coli, Heterotrophic Plate Count, Clostridium perfringens, Enterococci, Giardia, Total Coliforms, Fecal Streptococci, Legionella, Pseudomonas aeruginosa",01/12/2024,1271.24
8c447609-c3fe-4636-9fc0-e4ca828aa198,08/15/2023,1,Chemistry,Chloride,09/08/2023,165.14
39601f1a-54c3-4c5d-8d00-2f8a905acec4,01/01/2024,1,Chemistry,pH,01/12/2024,209.29
b156e2b0-1bcc-41b6-a40c-9d9509cec1c1,10/16/2023,2,Chemistry,"Nitrate, pH",NaN,543.03
46831400-f511-412b-9ff6-bb6d9e5d8bb0,11/08/2023,8,Chemistry,"Chloride, Hardness, pH, Sulfate, Nitrate, Alkalinity, Turbidity, TOC",11/14/2023,1035.07
649dac2b-4524-4379-9d0c-4090724fb9d2,12/12/2023,8,Microbiology,"Enterococci, Clostridium perfringens, E. coli, Total Coliforms, Cryptosporidium, Legionella, Fecal Streptococci, Heterotrophic Plate Count",12/29/2023,886.03
7beb6e40-67c6-44b5-824b-39b76a4e2eb6,02/21/2023,7,Chemistry,"Turbidity, Hardness, pH, Heavy Metals, TOC, Nitrate, Chloride",03/12/2023,1061.66
25934236-9481-4aea-bba0-1b98fb743275,12/05/2023,7,Chemistry,"Phosphate, Nitrate, pH, TOC, Sulfate, Hardness, Alkalinity",12/08/2023,1335.96
020e04a7-422b-4302-aeb9-a07ef26700e4,03.27.2024,5,Microbiology,"Cryptosporidium, Fecal Streptococci, E. coli, Legionella, Giardia",04/24/2024,1309.04
4650912b-5920-4301-a317-a1f5e99603f1,04/10/2025,5,Microbiology,"Enterococci, Cryptosporidium, Fecal Streptococci, Legionella, Heterotrophic Plate Count",05/09/2025,1199.48
148bb136-24b6-4290-b70e-2f1bac4d85fd,07/08/2023,9,Microbiology,"Legionella, Pseudomonas aeruginosa, Giardia, Clostridium perfringens, E. coli, Heterotrophic Plate Count, Cryptosporidium, Fecal Streptococci, Enterococci",07/26/2023,2129.97
543ff4c2-6aa2-4f8d-839a-a1283ae063e6,09/14/2024,4,Microbiology,"Enterococci, E. coli, Clostridium perfringens, Heterotrophic Plate Count",09/26/2024,823.24
58a07912-0fbb-4ee9-b74a-012b16e1cfef,01/03/2024,3,Microbiology,"E. coli, Enterococci, Total Coliforms",01/09/2024,698.84
e31d13c9-16fc-49b5-9de9-0c33a1445024,03/30/2024,10,Microbiology,"Clostridium perfringens, E. coli, Enterococci, Heterotrophic Plate Count, Legionella, Giardia, Pseudomonas aeruginosa, Cryptosporidium, Total Coliforms, Fecal Streptococci",04/09/2024,2069.69
b3b0c594-960b-4494-9985-da82a5f4ac9c,01/04/2025,6,Microbiology,"Clostridium perfringens, Cryptosporidium, Heterotrophic Plate Count, Giardia, Enterococci, Legionella",02/03/2025,1199.66
4b8ed886-4b50-4fac-9a75-852795333a23,03/12/2024,8,Chemistry,"Nitrate, Turbidity, Heavy Metals, Phosphate, Hardness, TOC, pH, Chloride",04/10/2024,791.22
88947cd0-a657-4a92-b549-4eceac922aad,09/20/2024,4,Microbiology,"Heterotrophic Plate Count, Enterococci, E. coli, Pseudomonas aeruginosa",10/05/2024,1107.16
bf6690fe-b21d-4cc4-b57c-12f953568739,03/06/2024,4,Microbiology,"Total Coliforms, Fecal Streptococci, Cryptosporidium, Clostridium perfringens",03/15/2024,336.2
413c700c-b49f-4a63-b1e0-6076f7cee3da,12/09/2024,5,Microbiology,"Total Coliforms, E. coli, Pseudomonas aeruginosa, Fecal Streptococci, Legionella",12/25/2024,753.39
dc014a45-6ca2-4825-934a-4314fad56739,11/03/2024,8,Microbiology,"Giardia, E. coli, Total Coliforms, Cryptosporidium, Heterotrophic Plate Count, Legionella, Fecal Streptococci, Clostridium perfringens",11/17/2024,925.15
1d64a8a7-2639-4c9c-b817-8a8aa222ec0e,10/17/2023,5,Microbiology,"Enterococci, Fecal Streptococci, Pseudomonas aeruginosa, Giardia, E. coli",11/09/2023,1165.5
88ab2ad1-25b1-4330-b1fb-ef413b8cfa90,09/19/2024,8,Microbiology,"Total Coliforms, Clostridium perfringens, Legionella, Pseudomonas aeruginosa, Giardia, Enterococci, Heterotrophic Plate Count, E. coli",10/14/2024,702.49
555eaef0-e257-49fd-a56b-94338534149a,11/21/2024,7,Chemistry,"pH, Chloride, Turbidity, Heavy Metals, Hardness, TOC, Alkalinity",11/27/2024,1245.23
1cb18edb-3495-4f4e-b706-279b35df4f2c,03/15/2023,6,Chemistry,"Hardness, Chloride, pH, Sulfate, Alkalinity, Nitrate",04/11/2023,1618.38
a9e7f526-dc5d-4413-91ad-38d5db31acfa,03/22/2025,7,Microbiology,"Pseudomonas aeruginosa, Cryptosporidium, E. coli, Giardia, Legionella, Clostridium perfringens, Enterococci",04/21/2025,1678.93
5cbba076-6d3e-4ddc-b460-70874c72d0bc,08/23/2024,1,Microbiology,Clostridium perfringens,09/08/2024,185.02
effc0403-8916-465c-9cd8-a8d386420420,11/16/2024,6,Chemistry,"Turbidity, Nitrate, Hardness, Phosphate, Chloride, Alkalinity",12/15/2024,1759.93
ba0c9a38-6ce4-4fd8-8766-6df684af8020,14-12-2024,2,Chemistry,"Turbidity, Phosphate",12/26/2024,196.45
a97c2978-db13-4fba-a8b5-c3bae08a5ef8,10/31/2023,4,Microbiology,"Pseudomonas aeruginosa, Clostridium perfringens, Giardia, Heterotrophic Plate Count",11/21/2023,396.0
64ddac3a-33c1-48c3-bc9f-a7095b54f63b,11/24/2023,3,Microbiology,"E. coli, Heterotrophic Plate Count, Legionella",12/07/2023,809.25
3e436e95-ce62-4d52-8709-0efdc63cad01,12/09/2023,7,Microbiology,"Legionella, E. coli, Enterococci, Cryptosporidium, Giardia, Pseudomonas aeruginosa, Total Coliforms",12/12/2023,994.53
cb13e80b-5956-4b09-8b77-885dfd7b3b2f,05/21/2023,8,Microbiology,"Fecal Streptococci, Cryptosporidium, Heterotrophic Plate Count, Enterococci, E. coli, Clostridium perfringens, Legionella, Pseudomonas aeruginosa",NaN,1542.67
d4aa15ea-b8cf-44c8-b9d0-e92816961b19,05/11/2024,4,Chemistry,"Turbidity, pH, Nitrate, Hardness",05/21/2024,771.22
7ca6d3dc-5b65-416c-8607-b463feb012a3,12/21/2024,7,Microbiology,"Giardia, Legionella, Total Coliforms, Clostridium perfringens, Heterotrophic Plate Count, Fecal Streptococci, Cryptosporidium",01/16/2025,1392.46
40063906-fae6-4209-911c-8a289264b88d,03/12/2025,3,Chemistry,"Chloride, Heavy Metals, pH",04/04/2025,809.84
7cb0128a-6acd-4bb6-aba6-60cdbb3f451d,05/02/2023,8,Chemistry,"Alkalinity, Hardness, TOC, Sulfate, Phosphate, Chloride, pH, Heavy Metals",05/11/2023,1433.67
a6e633b1-3cf3-4eb0-bec2-738fac9f1e5b,06/28/2024,3,Microbiology,"Legionella, Total Coliforms, Heterotrophic Plate Count",NaN,261.46
0f460074-cd0c-460f-b317-36511df9c376,20-12-2024,2,Microbiology,"Total Coliforms, E. coli",01/18/2025,209.33
016d98c3-7694-4c13-be96-3a8431c36d15,04/06/2024,3,Microbiology,"Clostridium perfringens, Giardia, Fecal Streptococci",04/26/2024,465.36
a977786a-ebe7-480b-8d53-9786707cb6a5,03/31/2024,7,Chemistry,"Nitrate, Alkalinity, Sulfate, pH, Heavy Metals, TOC, Turbidity",04/11/2024,1199.98
0081ec3b-fc47-432f-9dbe-f33afd302c68,01/18/2023,5,Chemistry,"Chloride, Turbidity, Alkalinity, TOC, Heavy Metals",02/06/2023,777.75
83b16fbb-1973-4cf7-afb5-4b13978aee2c,07/17/2024,10,Microbiology,"Fecal Streptococci, Giardia, Pseudomonas aeruginosa, Clostridium perfringens, Cryptosporidium, Enterococci, Heterotrophic Plate Count, Legionella, E. coli, Total Coliforms",07/21/2024,1650.65
5ef215fc-f72a-44cb-ae19-a8b6af48060f,10/05/2023,6,Microbiology,NaN,11/04/2023,1782.95
c4f2e67a-098a-4fa9-9c56-2956717b19e4,03/01/2025,10,Microbiology,"E. coli, Enterococci, Cryptosporidium, Pseudomonas aeruginosa, Giardia, Total Coliforms, Heterotrophic Plate Count, Fecal Streptococci, Legionella, Clostridium perfringens",03/26/2025,1557.73
afb788ea-b002-4427-860a-baa45ab9da6a,11/23/2024,8,Chemistry,NaN,NaN,2105.07
a24fcc53-234f-438b-bab4-41b75788101a,05/24/2023,8,Chemistry,"pH, Nitrate, Sulfate, Phosphate, Chloride, Heavy Metals, Turbidity, Alkalinity",06/04/2023,2079.96
f1f2ffa0-9d66-4359-b2c7-ff9a678b1d46,02/08/2024,3,Chemistry,"Heavy Metals, pH, Nitrate",02/25/2024,582.79
e8cf18f2-55af-4c0b-9d9b-ba90933e06fe,03/07/2024,9,Chemistry,"Alkalinity, Nitrate, Sulfate, Turbidity, TOC, pH, Heavy Metals, Hardness, Chloride",03/12/2024,1968.29
2298a058-6336-4c0c-848b-98bc7d9a75ba,07/25/2024,6,Chemistry,"Hardness, Nitrate, Chloride, Sulfate, Heavy Metals, pH",08/11/2024,1324.99
517564b2-9006-48fd-a04a-5893cef61bd1,06/05/2023,2,Microbiology,"E. coli, Giardia",07/01/2023,424.57
13b76f3c-e487-4b40-a263-71c4267e2755,03/22/2025,3,Microbiology,"Cryptosporidium, Giardia, Fecal Streptococci",03/26/2025,376.34
5310cfc7-5cda-4155-b0e2-c814da52cb2b,12/05/2024,3,Chemistry,"Alkalinity, Nitrate, pH",12/24/2024,760.31
e673ed0a-2f93-40a5-ac47-347f7f377b47,04/22/2024,10,Microbiology,"Legionella, Enterococci, Total Coliforms, Giardia, Heterotrophic Plate Count, Cryptosporidium, Fecal Streptococci, E. coli, Pseudomonas aeruginosa, Clostridium perfringens",04/30/2024,1701.97
1fcf9ef2-ee91-48f1-a9b1-4ec3c1750de5,04/07/2023,10,Microbiology,"Legionella, Clostridium perfringens, Cryptosporidium, Pseudomonas aeruginosa, Fecal Streptococci, E. coli, Giardia, Enterococci, Heterotrophic Plate Count, Total Coliforms",04/13/2023,2226.0
f736af50-c848-43bc-96d7-13cbace115c8,2023/10/27,4,Microbiology,"Cryptosporidium, Legionella, E. coli, Pseudomonas aeruginosa",11/25/2023,1186.12
49baf2ab-7796-43bc-9b21-fccd1a62fe28,05/29/2023,2,Chemistry,"Sulfate, pH",06/13/2023,525.81
cc5c1c4d-5356-4e99-b1ac-738fd8dfc417,01/10/2023,3,Chemistry,"TOC, Phosphate, Nitrate",02/09/2023,340.86
64b321dc-fb1c-4ab5-a871-f7019dc81db3,2023/11/15,4,Chemistry,"pH, Heavy Metals, Nitrate, Alkalinity",11/24/2023,571.98
e03bde53-c36c-4ba1-a3e4-7baa7e118721,04/02/2023,4,Chemistry,"Chloride, Alkalinity, Turbidity, TOC",04/29/2023,412.08
2d8e7baf-71c1-4491-9a3f-2c97b7c496ee,09/02/2023,4,Microbiology,"Heterotrophic Plate Count, Legionella, Clostridium perfringens, Total Coliforms",09/25/2023,965.3
79474188-8382-4e9e-a3f1-57567c690510,09/09/2023,7,Microbiology,"Pseudomonas aeruginosa, Total Coliforms, Giardia, Fecal Streptococci, Cryptosporidium, Clostridium perfringens, Legionella",09/26/2023,1951.94
2fb2a894-3610-4b85-bc56-e7e6279a4ef5,06/19/2023,7,Microbiology,"Cryptosporidium, Heterotrophic Plate Count, E. coli, Total Coliforms, Enterococci, Fecal Streptococci, Legionella",07/12/2023,1527.82
6cc8e924-35b7-4584-8eec-a5e542a776ba,09/05/2023,5,Microbiology,"Fecal Streptococci, Enterococci, Pseudomonas aeruginosa, Legionella, Cryptosporidium",09/11/2023,1118.51
ab9f2627-1269-4da8-8023-e81cd11c235f,04/30/2023,5,Microbiology,NaN,05/08/2023,906.9
98ad97fe-eacd-4fae-9531-1b2ff5adba08,10/25/2024,10,Microbiology,"Pseudomonas aeruginosa, E. coli, Enterococci, Heterotrophic Plate Count, Clostridium perfringens, Total Coliforms, Cryptosporidium, Fecal Streptococci, Legionella, Giardia",11/24/2024,1517.29
36107a3f-f263-47c3-9a25-9b917c33e4ea,07/16/2023,8,Microbiology,"Pseudomonas aeruginosa, Clostridium perfringens, Giardia, Enterococci, Heterotrophic Plate Count, Fecal Streptococci, E. coli, Total Coliforms",08/01/2023,946.49
cff6fa23-7180-4d2a-8cad-daff94b89ce2,09/18/2023,10,Microbiology,"Clostridium perfringens, Fecal Streptococci, E. coli, Legionella, Cryptosporidium, Heterotrophic Plate Count, Giardia, Total Coliforms, Enterococci, Pseudomonas aeruginosa",09/22/2023,1118.17
fe88d690-35cf-4d9d-814e-355f2125d0a1,03/10/2024,9,Chemistry,"pH, Alkalinity, Nitrate, Turbidity, Phosphate, Sulfate, Chloride, TOC, Heavy Metals",04/03/2024,1149.44
92990d09-c70c-4dbc-a284-1505aaa072f5,01/19/2024,7,Microbiology,"Clostridium perfringens, Cryptosporidium, Total Coliforms, Heterotrophic Plate Count, Legionella, Giardia, Fecal Streptococci",02/03/2024,1723.18
5de1cb0e-8017-4362-bb1f-c50fec9ed45b,06/21/2023,6,Chemistry,"Turbidity, Nitrate, Chloride, pH, Phosphate, Sulfate",07/21/2023,910.05
d7e38d4f-51e4-40b6-beed-c1aa1c776341,10/06/2024,2,Microbiology,NaN,10/31/2024,422.93
179d581d-25a6-4221-8fe4-44d701c341ef,02/25/2024,7,Chemistry,"Nitrate, Alkalinity, Phosphate, Heavy Metals, Turbidity, TOC, pH",03/21/2024,2038.18
f77434da-ee66-413a-9707-51947c570e54,06/09/2024,9,Microbiology,"Legionella, E. coli, Cryptosporidium, Giardia, Total Coliforms, Pseudomonas aeruginosa, Clostridium perfringens, Heterotrophic Plate Count, Fecal Streptococci",06/25/2024,945.87
3460d97b-f21a-4a71-b250-5cbe71f03613,02.27.2024,6,Chemistry,"Nitrate, Hardness, Turbidity, Chloride, TOC, Phosphate",03/25/2024,1275.47
51ac166c-743d-4a9d-bf4e-fa4290206972,12/28/2023,5,Chemistry,"pH, Heavy Metals, Alkalinity, Phosphate, Hardness",01/25/2024,838.4
a62f75fe-7b46-4bac-bea8-e2082a279e7f,09/01/2023,3,Chemistry,"Hardness, TOC, Turbidity",09/17/2023,583.96
dd5fe2ef-55cd-426d-8ca7-5bdc7a20feb6,02/07/2025,1,Chemistry,Turbidity,02/28/2025,281.82
47cdb957-a905-410f-9b7b-e317b6e36cc1,08/31/2023,9,Microbiology,"E. coli, Enterococci, Pseudomonas aeruginosa, Total Coliforms, Heterotrophic Plate Count, Giardia, Clostridium perfringens, Cryptosporidium, Fecal Streptococci",2023/09/24,1235.93
bbf997c0-606b-4d07-a06a-9be9271a6705,08/05/2023,8,Chemistry,"TOC, Sulfate, Turbidity, Alkalinity, Heavy Metals, Phosphate, Chloride, Nitrate",08/22/2023,1068.93
0e6fa367-b123-45b3-88d8-3a47234a099e,04/07/2025,4,Chemistry,"Heavy Metals, Nitrate, Turbidity, Hardness",04/19/2025,325.87
fd80e869-b7d1-455e-a39a-cdbe8828365b,04/11/2024,1,Chemistry,Alkalinity,04/25/2024,154.45
556f7974-e2d0-48fe-a402-fa219ba44830,02/16/2024,4,Microbiology,"E. coli, Enterococci, Fecal Streptococci, Total Coliforms",03/17/2024,513.05
1a29e46c-d441-468d-b669-aab6bb372552,07/07/2023,5,Microbiology,"Legionella, Enterococci, Fecal Streptococci, Giardia, Clostridium perfringens",07/24/2023,1384.9
4c06d4a1-7468-4974-ad22-5ee8b9f971eb,04/25/2024,2,Microbiology,"Enterococci, Clostridium perfringens",05/15/2024,162.54
7ca8a614-2e0a-4bee-aced-e603ebf6cdfa,08/10/2023,6,Microbiology,"Total Coliforms, Cryptosporidium, Heterotrophic Plate Count, Clostridium perfringens, E. coli, Giardia",09/07/2023,NaN
bc603835-ccc4-4f11-b261-02043bc9d860,04/17/2023,5,Microbiology,"Enterococci, Fecal Streptococci, E. coli, Legionella, Cryptosporidium",05/13/2023,10000
7ae2ab85-5934-4fc8-b59b-66bddb005c98,05/31/2024,1,Microbiology,Fecal Streptococci,06/12/2024,262.19
789d42d0-2ee5-442f-8830-52de9bfab9f8,01/05/2024,3,Chemistry,"Alkalinity, Heavy Metals, Chloride",01/26/2024,897.57
fea35d58-4385-401c-9dbc-3ab82e9ab229,07/20/2024,5,Microbiology,"Giardia, Clostridium perfringens, Pseudomonas aeruginosa, E. coli, Total Coliforms",07/29/2024,629.62
03d0ee50-e8a6-4f9c-9f15-105b0b10c873,01/05/2023,4,Microbiology,NaN,01/29/2023,896.72
a84f24fd-baae-4b60-91ea-4a677f236943,02/28/2025,10,Microbiology,"Enterococci, Giardia, Cryptosporidium, Fecal Streptococci, Pseudomonas aeruginosa, Total Coliforms, E. coli, Legionella, Clostridium perfringens, Heterotrophic Plate Count",03/04/2025,NaN
609b8ca2-ea18-4d57-83a7-f5f95142d6ad,02/14/2024,2,Chemistry,NaN,02/20/2024,315.33
8738c428-a385-4abe-ae30-b3babbce644d,07/18/2023,7,Microbiology,"Fecal Streptococci, E. coli, Legionella, Enterococci, Cryptosporidium, Giardia, Total Coliforms",08/16/2023,1646.5
c56e8e97-c8d8-47b5-8a6e-632b332e8585,02/21/2023,7,Chemistry,"Heavy Metals, Sulfate, Nitrate, Chloride, TOC, Alkalinity, Hardness",03/04/2023,1568.22
2dbde42b-2191-4f99-ab97-b6822ec28667,03/26/2023,6,Chemistry,"Heavy Metals, TOC, Phosphate, Nitrate, Hardness, Chloride",04/22/2023,1118.26
5b58456a-ee39-4d7a-b498-4c125781d828,11/13/2024,5,Chemistry,"pH, Chloride, Alkalinity, Sulfate, Heavy Metals",11/17/2024,946.54
6e508fca-e479-462b-877d-cef5adbb0188,05/15/2023,8,Chemistry,"Nitrate, Chloride, Hardness, Alkalinity, Phosphate, pH, TOC, Heavy Metals",05/27/2023,1276.48
f98854ba-a690-4aae-9b64-fb90279416f5,10/27/2024,3,Chemistry,"Heavy Metals, pH, Hardness",11/01/2024,858.3
d264234a-b653-4699-a1e2-be301ecf2da2,08/15/2023,4,Microbiology,"E. coli, Cryptosporidium, Pseudomonas aeruginosa, Clostridium perfringens",08/18/2023,1079.2
405b2bbd-2518-4b4e-b379-724dfe7dd4ba,10/08/2023,6,Microbiology,"Fecal Streptococci, E. coli, Clostridium perfringens, Cryptosporidium, Legionella, Giardia",10/12/2023,1174.22
5a67b54d-fda6-41c4-97e0-2d11963f61e1,05/16/2024,5,Chemistry,"Phosphate, Alkalinity, Chloride, pH, Nitrate",05/28/2024,1232.02
b4c829fa-6149-4b64-91c9-bbca90148d17,11/19/2024,2,Microbiology,"Total Coliforms, Clostridium perfringens",11/22/2024,215.27
e37d6ce8-4ef1-43b2-8ed0-fd42325d885c,03/18/2023,8,Chemistry,NaN,04/08/2023,695.46
c14c0ffe-79b2-4c0a-9359-70daa4d9f99b,10/18/2024,6,Microbiology,"Clostridium perfringens, Cryptosporidium, Total Coliforms, Giardia, Legionella, E. coli",11/12/2024,1645.81
4f7119cf-f62d-4077-b389-4b268859f986,05/03/2024,10,Chemistry,"Phosphate, Nitrate, Alkalinity, Heavy Metals, TOC, Sulfate, Hardness, pH, Chloride, Turbidity",05/23/2024,1867.06
7c6d7553-738b-40e0-8361-942f90393e7d,10/28/2023,8,Microbiology,"Giardia, Enterococci, Fecal Streptococci, Legionella, Cryptosporidium, Clostridium perfringens, E. coli, Heterotrophic Plate Count",11/24/2023,777.85
34cb4fdc-8231-49d9-bce4-4b6df86da0cd,09/22/2023,6,Chemistry,"Nitrate, Alkalinity, Sulfate, pH, Chloride, Hardness",10/07/2023,1053.3
7fd16374-5312-430a-98b9-7e081c12bc5c,01/09/2023,5,Microbiology,"Clostridium perfringens, Fecal Streptococci, Giardia, Legionella, Heterotrophic Plate Count",01/14/2023,532.26
5886bc4e-379f-452f-bd13-ddc653dfe1e4,11/28/2023,10,Chemistry,"Sulfate, Hardness, Turbidity, Heavy Metals, Alkalinity, TOC, Phosphate, Chloride, pH, Nitrate",12/13/2023,2818.57
ff77f902-b16c-4350-8fd6-738e87ac5722,03/24/2024,9,Chemistry,"Turbidity, pH, Sulfate, Nitrate, Hardness, Phosphate, Chloride, Alkalinity, TOC",04/01/2024,2110.21
a1ec6c99-df4a-49f1-a746-a1b04cd6dbbb,07/11/2023,3,Microbiology,"Heterotrophic Plate Count, Legionella, Pseudomonas aeruginosa",08/09/2023,765.13
b647bde6-3f43-4048-866a-0b3282de7b82,04/08/2024,10,Chemistry,"Heavy Metals, pH, Nitrate, Sulfate, Phosphate, Turbidity, Alkalinity, Hardness, TOC, Chloride",04/25/2024,2877.06
de848655-9844-4380-ab3f-6982bfd8f1c2,01/12/2023,8,Chemistry,"Turbidity, Hardness, TOC, Sulfate, Phosphate, pH, Heavy Metals, Nitrate",NaN,2318.28
eb6504a1-4a27-4af0-abff-eafa406e4914,01/21/2023,10,Chemistry,"Turbidity, Nitrate, Chloride, Sulfate, Phosphate, pH, Hardness, Heavy Metals, Alkalinity, TOC",02/20/2023,1594.67
57d30034-0467-43ae-ba44-f50676a14e32,02/27/2023,9,Microbiology,"Clostridium perfringens, Total Coliforms, E. coli, Enterococci, Legionella, Giardia, Pseudomonas aeruginosa, Heterotrophic Plate Count, Cryptosporidium",03/26/2023,1459.06
dae45c56-15e1-4a23-8587-71d72001388a,03/21/2024,4,Chemistry,"Heavy Metals, Alkalinity, Turbidity, Sulfate",2024/04/18,565.56
2df52b19-b371-430c-b662-ba7571cc49b6,02/01/2025,2,Microbiology,"Enterococci, Giardia",02/20/2025,NaN
1169c0d6-66cb-4a7e-94f9-50d6e5b0b5a0,10/17/2024,8,Chemistry,"TOC, Sulfate, Nitrate, Alkalinity, pH, Heavy Metals, Phosphate, Hardness",11/08/2024,1785.64
58ee0ce4-d869-4951-985e-101a09e2c00d,07/21/2024,2,Microbiology,"Giardia, Total Coliforms",08/15/2024,265.87
0e84726a-a573-490e-bc0f-b569e93182f5,11/17/2023,9,Microbiology,"Fecal Streptococci, Legionella, Total Coliforms, Heterotrophic Plate Count, Cryptosporidium, Pseudomonas aeruginosa, Clostridium perfringens, Enterococci, Giardia",11/23/2023,2378.26
39681f78-bbab-4f7b-9674-af85204a93a3,11/09/2023,5,Chemistry,"Sulfate, Chloride, Nitrate, Heavy Metals, TOC",11/18/2023,1293.48
47b81530-6a7f-4486-8a52-302b0b0308b3,08/04/2024,6,Chemistry,"Phosphate, Nitrate, Alkalinity, Hardness, Turbidity, TOC",08/15/2024,1668.81
d48758ad-90cf-4e53-93fd-1edee6d0fd73,05/11/2024,5,Chemistry,"TOC, Phosphate, Alkalinity, Heavy Metals, Sulfate",06/01/2024,803.94
269f3ef1-5d50-4f6c-9b4e-093c81aa82b0,06/07/2024,6,Chemistry,"Nitrate, Alkalinity, Chloride, Turbidity, Phosphate, pH",06/12/2024,938.75
d24cf815-e3e8-49c5-8984-1c6e6016668c,05/21/2023,10,Chemistry,"Sulfate, TOC, Chloride, Nitrate, Turbidity, Alkalinity, pH, Heavy Metals, Phosphate, Hardness",05/24/2023,2498.33
98cf1176-3a59-4d69-8e39-cab21331aa0d,05/30/2023,2,Chemistry,"Turbidity, Chloride",NaN,419.06
29a26592-80cb-43bb-8767-002c223a3fc2,10/26/2023,10,Microbiology,"Cryptosporidium, Clostridium perfringens, Total Coliforms, Legionella, Fecal Streptococci, Heterotrophic Plate Count, E. coli, Giardia, Pseudomonas aeruginosa, Enterococci",11/13/2023,998.99
f8438ad4-8a72-4ece-ae0e-208ea7ce3076,15-11-2023,10,Microbiology,NaN,12/15/2023,2241.47
b43b7d7e-27ec-459e-8041-ab3f234f74ef,04/27/2024,8,Microbiology,"E. coli, Heterotrophic Plate Count, Pseudomonas aeruginosa, Giardia, Cryptosporidium, Clostridium perfringens, Total Coliforms, Legionella",05/24/2024,1383.05
4ef3ae28-c36d-48a4-9121-75d737379c4b,01/06/2023,5,Microbiology,"Cryptosporidium, E. coli, Pseudomonas aeruginosa, Fecal Streptococci, Legionella",01/24/2023,555.02
eb296d28-510a-49c3-9fbe-6ad2d5767f17,03/21/2023,10,Microbiology,NaN,04/02/2023,2568.38
526c3eaf-a1a3-4681-bb0d-e89e79240fdc,11/14/2023,7,Chemistry,"Nitrate, Phosphate, pH, Heavy Metals, Turbidity, TOC, Hardness",12/12/2023,NaN
b65a1c60-6b34-4255-858a-50789b5c90d8,09/25/2023,7,Microbiology,"Fecal Streptococci, Total Coliforms, Cryptosporidium, Giardia, Enterococci, Pseudomonas aeruginosa, Legionella",09/29/2023,579.2
82f79fd4-0f80-41a4-bce6-7d6565fe0ef7,06/21/2024,6,Microbiology,"Heterotrophic Plate Count, Total Coliforms, E. coli, Enterococci, Giardia, Cryptosporidium",09-07-2024,1314.38
